Line,Turnout,variable,Date,value,DateTime,Remarks,ML_max,ML_min,SL_max,SL_min,status,Lat,Long,Passed,ML exceeds,SL exceeds,No value
KTL,CHH72,Crossing_Gauge at Nose_RH,2021-12-20,14.0,2021-12-20 00:00:01,After,1435.0,1430.0,1447.0,1428.0,SL exceeds,22.3364186,114.2070792,0,0,1,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2023-12-06,40.0,2023-12-06 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2023-09-12,41.0,2023-09-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2023-06-08,40.0,2023-06-08 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2023-03-14,40.0,2023-03-14 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2022-12-07,40.0,2022-12-07 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2022-09-21,40.0,2022-09-21 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2022-07-14,40.0,2022-07-14 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2022-04-12,41.0,2022-04-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2022-01-03,40.0,2022-01-03 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2021-10-11,40.0,2021-10-11 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2021-07-05,40.0,2021-07-05 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2021-04-12,40.0,2021-04-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2021-01-04,39.0,2021-01-04 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2020-10-12,40.0,2020-10-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_LH,2020-07-17,40.0,2020-07-17 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2023-12-06,41.0,2023-12-06 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2023-09-12,41.0,2023-09-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2023-06-08,41.0,2023-06-08 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2023-03-14,41.0,2023-03-14 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2022-12-07,41.0,2022-12-07 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2022-09-21,41.0,2022-09-21 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2022-07-14,41.0,2022-07-14 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2022-04-12,41.0,2022-04-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2022-01-03,41.0,2022-01-03 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2021-10-11,41.0,2021-10-11 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2021-07-05,41.0,2021-07-05 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2021-04-12,41.0,2021-04-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2021-01-04,41.0,2021-01-04 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2020-10-12,41.0,2020-10-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Check Rail Flangeway_RH,2020-07-17,41.0,2020-07-17 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2023-12-06,1436.0,2023-12-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2023-09-12,1436.0,2023-09-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2023-06-08,1435.0,2023-06-08 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2023-03-14,1435.0,2023-03-14 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2022-12-07,1435.0,2022-12-07 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2022-09-21,1436.0,2022-09-21 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2022-07-14,1436.0,2022-07-14 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2022-04-12,1436.0,2022-04-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2022-01-03,1435.0,2022-01-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2021-10-11,1436.0,2021-10-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2021-07-05,1435.0,2021-07-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2021-04-12,1437.0,2021-04-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2021-01-04,1435.0,2021-01-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2020-10-12,1433.0,2020-10-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_LH,2020-07-17,1433.0,2020-07-17 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2023-12-06,1432.0,2023-12-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2023-09-12,1432.0,2023-09-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2023-06-08,1432.0,2023-06-08 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2023-03-14,1433.0,2023-03-14 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2022-12-07,1432.0,2022-12-07 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2022-09-21,1432.0,2022-09-21 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2022-07-14,1432.0,2022-07-14 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2022-04-12,1432.0,2022-04-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2022-01-03,1432.0,2022-01-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2021-10-11,1432.0,2021-10-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2021-07-05,1432.0,2021-07-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2021-04-12,1432.0,2021-04-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2021-01-04,1433.0,2021-01-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2020-10-12,1432.0,2020-10-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge At Wing End/Lead_RH,2020-07-17,1432.0,2020-07-17 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2023-12-06,1432.0,2023-12-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2023-09-12,1432.0,2023-09-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2023-06-08,1432.0,2023-06-08 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2023-03-14,1432.0,2023-03-14 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2022-12-07,1434.0,2022-12-07 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2022-09-21,1432.0,2022-09-21 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2022-07-14,1431.0,2022-07-14 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2022-04-12,1432.0,2022-04-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2022-01-03,1432.0,2022-01-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2021-10-11,1431.0,2021-10-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2021-07-05,1433.0,2021-07-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2021-04-12,1432.0,2021-04-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2021-01-04,1432.0,2021-01-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2020-10-12,1432.0,2020-10-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_LH,2020-07-17,1432.0,2020-07-17 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2023-12-06,1434.0,2023-12-06 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2023-09-12,1433.0,2023-09-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2023-06-08,1433.0,2023-06-08 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2023-03-14,1434.0,2023-03-14 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2022-12-07,1434.0,2022-12-07 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2022-09-21,1433.0,2022-09-21 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2022-07-14,1433.0,2022-07-14 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2022-04-12,1433.0,2022-04-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2022-01-03,1433.0,2022-01-03 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2021-10-11,1434.0,2021-10-11 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2021-07-05,1432.0,2021-07-05 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2021-04-12,1435.0,2021-04-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2021-01-04,1434.0,2021-01-04 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2020-10-12,1433.0,2020-10-12 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Heel_RH,2020-07-17,1432.0,2020-07-17 00:00:00,Before,1437.0,1430.0,1452.0,1427.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2023-12-06,1433.0,2023-12-06 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2023-09-12,1433.0,2023-09-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2023-06-08,1432.0,2023-06-08 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2023-03-14,1433.0,2023-03-14 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2022-12-07,1433.0,2022-12-07 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2022-09-21,1433.0,2022-09-21 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2022-07-14,1433.0,2022-07-14 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2022-04-12,1433.0,2022-04-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2022-01-03,1433.0,2022-01-03 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2021-10-11,1433.0,2021-10-11 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2021-07-05,1432.0,2021-07-05 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2021-04-12,1434.0,2021-04-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2021-01-04,1433.0,2021-01-04 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2020-10-12,1432.0,2020-10-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_LH,2020-07-17,1433.0,2020-07-17 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2023-12-06,1434.0,2023-12-06 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2023-09-12,1434.0,2023-09-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2023-06-08,1434.0,2023-06-08 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2023-03-14,1434.0,2023-03-14 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2022-12-07,1434.0,2022-12-07 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2022-09-21,1435.0,2022-09-21 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2022-07-14,1434.0,2022-07-14 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2022-04-12,1434.0,2022-04-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2022-01-03,1434.0,2022-01-03 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2021-10-11,1434.0,2021-10-11 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2021-07-05,1433.0,2021-07-05 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2021-04-12,1435.0,2021-04-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2021-01-04,1434.0,2021-01-04 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2020-10-12,1434.0,2020-10-12 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73A,Crossing_Gauge at Nose_RH,2020-07-17,1434.0,2020-07-17 00:00:00,Before,1435.0,1430.0,1447.0,1428.0,Passed,22.3359525,114.2077888,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2023-12-06,42.0,2023-12-06 00:00:00,Before,41.0,38.0,43.0,36.0,ML exceeds,22.336288,114.2074835,0,1,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2023-09-12,41.0,2023-09-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2023-06-08,40.0,2023-06-08 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2023-03-14,41.0,2023-03-14 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2022-12-07,42.0,2022-12-07 00:00:00,Before,41.0,38.0,43.0,36.0,ML exceeds,22.336288,114.2074835,0,1,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2022-09-21,41.0,2022-09-21 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2022-07-14,41.0,2022-07-14 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2022-04-12,43.0,2022-04-12 00:00:00,Before,41.0,38.0,43.0,36.0,ML exceeds,22.336288,114.2074835,0,1,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2022-01-03,43.0,2022-01-03 00:00:00,Before,41.0,38.0,43.0,36.0,ML exceeds,22.336288,114.2074835,0,1,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2021-10-11,42.0,2021-10-11 00:00:00,Before,41.0,38.0,43.0,36.0,ML exceeds,22.336288,114.2074835,0,1,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2021-07-05,41.0,2021-07-05 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2021-04-12,38.0,2021-04-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2021-01-04,40.0,2021-01-04 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2020-10-12,40.0,2020-10-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_LH,2020-07-17,41.0,2020-07-17 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_RH,2023-12-06,41.0,2023-12-06 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_RH,2023-09-12,41.0,2023-09-12 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_RH,2023-06-08,41.0,2023-06-08 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
KTL,CHH73B,Crossing_Check Rail Flangeway_RH,2023-03-14,41.0,2023-03-14 00:00:00,Before,41.0,38.0,43.0,36.0,Passed,22.336288,114.2074835,1,0,0,0
